row_index,CID,IDSURVEY,RA,DEC,zHD,zCMB,environment_method,catalog_source,environment_label,void_label,filament_label,nearest_void_id,nearest_void_sample,nearest_void_distance_mpc_h,nearest_void_radius_mpc_h,void_distance_over_radius,nearest_filament_id,nearest_filament_point_id,nearest_filament_distance_mpc_h,coverage_flag,notes
955,14212,1,330.47,1.045,0.2032,0.20308,sdss_void_filament_crossmatch_v0.1_local_generated_2026-06-30,SDSS void catalog 2014.06.18 plus Tempel/Bisous SDSS filament catalog J/MNRAS/438/3465,sdss_nonvoid,not_void,outside_filament_catalog_redshift,29157,lrgdim,821.8944932160462,34.57,23.774790084351928,,,,derived_crossmatch,"Derived void+filament cross-match; preliminary, not official Pantheon+ metadata."
956,15203,1,15.7347,0.1831,0.20329,0.20314,sdss_void_filament_crossmatch_v0.1_local_generated_2026-06-30,SDSS void catalog 2014.06.18 plus Tempel/Bisous SDSS filament catalog J/MNRAS/438/3465,sdss_nonvoid,not_void,outside_filament_catalog_redshift,30059,lrgdim,863.6986891551943,25.88,33.373210554682935,,,,derived_crossmatch,"Derived void+filament cross-match; preliminary, not official Pantheon+ metadata."
957,16032,1,44.0692,-0.4108,0.20331,0.20318,sdss_void_filament_crossmatch_v0.1_local_generated_2026-06-30,SDSS void catalog 2014.06.18 plus Tempel/Bisous SDSS filament catalog J/MNRAS/438/3465,sdss_nonvoid,not_void,outside_filament_catalog_redshift,30059,lrgdim,692.4578722405947,25.88,26.756486562619582,,,,derived_crossmatch,"Derived void+filament cross-match; preliminary, not official Pantheon+ metadata."
958,7243,1,328.079,0.4719,0.20334,0.20323,sdss_void_filament_crossmatch_v0.1_local_generated_2026-06-30,SDSS void catalog 2014.06.18 plus Tempel/Bisous SDSS filament catalog J/MNRAS/438/3465,sdss_nonvoid,not_void,outside_filament_catalog_redshift,29157,lrgdim,808.4385445375044,34.57,23.38555234415691,,,,derived_crossmatch,"Derived void+filament cross-match; preliminary, not official Pantheon+ metadata."
959,15901,1,31.9763,-0.5354,0.20382,0.20368,sdss_void_filament_crossmatch_v0.1_local_generated_2026-06-30,SDSS void catalog 2014.06.18 plus Tempel/Bisous SDSS filament catalog J/MNRAS/438/3465,sdss_nonvoid,not_void,outside_filament_catalog_redshift,30059,lrgdim,772.5026546029909,25.88,29.84940705575699,,,,derived_crossmatch,"Derived void+filament cross-match; preliminary, not official Pantheon+ metadata."
960,18965,1,13.5091,1.069,0.20469,0.20454,sdss_void_filament_crossmatch_v0.1_local_generated_2026-06-30,SDSS void catalog 2014.06.18 plus Tempel/Bisous SDSS filament catalog J/MNRAS/438/3465,sdss_nonvoid,not_void,outside_filament_catalog_redshift,30059,lrgdim,877.0345537548775,25.88,33.88850671386698,,,,derived_crossmatch,"Derived void+filament cross-match; preliminary, not official Pantheon+ metadata."
961,110033,15,34.9031,-3.5292,0.20483,0.20471,sdss_void_filament_crossmatch_v0.1_local_generated_2026-06-30,SDSS void catalog 2014.06.18 plus Tempel/Bisous SDSS filament catalog J/MNRAS/438/3465,sdss_nonvoid,not_void,outside_filament_catalog_redshift,30059,lrgdim,761.9401972210143,25.88,29.441275008539964,,,,derived_crossmatch,"Derived void+filament cross-match; preliminary, not official Pantheon+ metadata."
962,17801,1,316.093,-0.898,0.20523,0.20515,sdss_void_filament_crossmatch_v0.1_local_generated_2026-06-30,SDSS void catalog 2014.06.18 plus Tempel/Bisous SDSS filament catalog J/MNRAS/438/3465,sdss_nonvoid,not_void,outside_filament_catalog_redshift,29157,lrgdim,735.8641209086957,34.57,21.28620540667329,,,,derived_crossmatch,"Derived void+filament cross-match; preliminary, not official Pantheon+ metadata."
963,15872,1,36.7225,-0.3278,0.20562,0.20549,sdss_void_filament_crossmatch_v0.1_local_generated_2026-06-30,SDSS void catalog 2014.06.18 plus Tempel/Bisous SDSS filament catalog J/MNRAS/438/3465,sdss_nonvoid,not_void,outside_filament_catalog_redshift,30059,lrgdim,745.6692479343388,25.88,28.812567539966725,,,,derived_crossmatch,"Derived void+filament cross-match; preliminary, not official Pantheon+ metadata."
964,1327978,10,8.28,-44.1402,0.20691,0.20699,sdss_void_filament_crossmatch_v0.1_local_generated_2026-06-30,SDSS void catalog 2014.06.18 plus Tempel/Bisous SDSS filament catalog J/MNRAS/438/3465,sdss_nonvoid,not_void,outside_filament_catalog_redshift,30059,lrgdim,937.8581787417392,25.88,36.2387240626638,,,,derived_crossmatch,"Derived void+filament cross-match; preliminary, not official Pantheon+ metadata."
965,15201,1,337.519,0.0036,0.20748,0.20736,sdss_void_filament_crossmatch_v0.1_local_generated_2026-06-30,SDSS void catalog 2014.06.18 plus Tempel/Bisous SDSS filament catalog J/MNRAS/438/3465,sdss_nonvoid,not_void,outside_filament_catalog_redshift,29157,lrgdim,875.000353293292,34.57,25.310973482594505,,,,derived_crossmatch,"Derived void+filament cross-match; preliminary, not official Pantheon+ metadata."
966,1283373,10,54.9467,-26.7304,0.20751,0.20754,sdss_void_filament_crossmatch_v0.1_local_generated_2026-06-30,SDSS void catalog 2014.06.18 plus Tempel/Bisous SDSS filament catalog J/MNRAS/438/3465,sdss_nonvoid,not_void,outside_filament_catalog_redshift,30059,lrgdim,697.2096756748854,25.88,26.940095659771462,,,,derived_crossmatch,"Derived void+filament cross-match; preliminary, not official Pantheon+ metadata."
967,20376,1,319.396,-0.5239,0.2084,0.20831,sdss_void_filament_crossmatch_v0.1_local_generated_2026-06-30,SDSS void catalog 2014.06.18 plus Tempel/Bisous SDSS filament catalog J/MNRAS/438/3465,sdss_nonvoid,not_void,outside_filament_catalog_redshift,29157,lrgdim,763.8565886912721,34.57,22.095938348026383,,,,derived_crossmatch,"Derived void+filament cross-match; preliminary, not official Pantheon+ metadata."
968,15467,1,320.02,-0.1774,0.20856,0.20847,sdss_void_filament_crossmatch_v0.1_local_generated_2026-06-30,SDSS void catalog 2014.06.18 plus Tempel/Bisous SDSS filament catalog J/MNRAS/438/3465,sdss_nonvoid,not_void,outside_filament_catalog_redshift,29157,lrgdim,767.6800319192465,34.57,22.206538383547773,,,,derived_crossmatch,"Derived void+filament cross-match; preliminary, not official Pantheon+ metadata."
969,200132,15,334.494,-0.6969,0.20868,0.20856,sdss_void_filament_crossmatch_v0.1_local_generated_2026-06-30,SDSS void catalog 2014.06.18 plus Tempel/Bisous SDSS filament catalog J/MNRAS/438/3465,sdss_nonvoid,not_void,outside_filament_catalog_redshift,29157,lrgdim,861.182388606783,34.57,24.911263772252905,,,,derived_crossmatch,"Derived void+filament cross-match; preliminary, not official Pantheon+ metadata."
970,15259,1,337.544,-0.4078,0.2087,0.20857,sdss_void_filament_crossmatch_v0.1_local_generated_2026-06-30,SDSS void catalog 2014.06.18 plus Tempel/Bisous SDSS filament catalog J/MNRAS/438/3465,sdss_nonvoid,not_void,outside_filament_catalog_redshift,29157,lrgdim,878.5717324373885,34.57,25.414282106953674,,,,derived_crossmatch,"Derived void+filament cross-match; preliminary, not official Pantheon+ metadata."
971,140152,15,162.393,57.6157,0.20879,0.20864,sdss_void_filament_crossmatch_v0.1_local_generated_2026-06-30,SDSS void catalog 2014.06.18 plus Tempel/Bisous SDSS filament catalog J/MNRAS/438/3465,sdss_nonvoid,not_void,outside_filament_catalog_redshift,14697,lrgdim,100.52396525144847,27.44,3.663409812370571,,,,derived_crossmatch,"Derived void+filament cross-match; preliminary, not official Pantheon+ metadata."
972,16482,1,328.71,0.9337,0.20948,0.20937,sdss_void_filament_crossmatch_v0.1_local_generated_2026-06-30,SDSS void catalog 2014.06.18 plus Tempel/Bisous SDSS filament catalog J/MNRAS/438/3465,sdss_nonvoid,not_void,outside_filament_catalog_redshift,29157,lrgdim,824.2625219772667,34.57,23.843289614615756,,,,derived_crossmatch,"Derived void+filament cross-match; preliminary, not official Pantheon+ metadata."
973,550154,15,36.3556,-3.5962,0.21015,0.21003,sdss_void_filament_crossmatch_v0.1_local_generated_2026-06-30,SDSS void catalog 2014.06.18 plus Tempel/Bisous SDSS filament catalog J/MNRAS/438/3465,sdss_nonvoid,not_void,outside_filament_catalog_redshift,30059,lrgdim,763.7666761210209,25.88,29.51184992739648,,,,derived_crossmatch,"Derived void+filament cross-match; preliminary, not official Pantheon+ metadata."
974,19149,1,31.46,-0.3319,0.21037,0.21023,sdss_void_filament_crossmatch_v0.1_local_generated_2026-06-30,SDSS void catalog 2014.06.18 plus Tempel/Bisous SDSS filament catalog J/MNRAS/438/3465,sdss_nonvoid,not_void,outside_filament_catalog_redshift,30059,lrgdim,789.0690917797472,25.88,30.489532139866583,,,,derived_crossmatch,"Derived void+filament cross-match; preliminary, not official Pantheon+ metadata."
975,460105,15,129.37,44.0453,0.21084,0.21071,sdss_void_filament_crossmatch_v0.1_local_generated_2026-06-30,SDSS void catalog 2014.06.18 plus Tempel/Bisous SDSS filament catalog J/MNRAS/438/3465,sdss_nonvoid,not_void,outside_filament_catalog_redshift,3612,lrgdim,169.43133461201595,28.86,5.870801615107967,,,,derived_crossmatch,"Derived void+filament cross-match; preliminary, not official Pantheon+ metadata."
976,14157,1,51.1367,1.0224,0.21095,0.21083,sdss_void_filament_crossmatch_v0.1_local_generated_2026-06-30,SDSS void catalog 2014.06.18 plus Tempel/Bisous SDSS filament catalog J/MNRAS/438/3465,sdss_nonvoid,not_void,outside_filament_catalog_redshift,30059,lrgdim,654.31208915827,25.88,25.28253822095325,,,,derived_crossmatch,"Derived void+filament cross-match; preliminary, not official Pantheon+ metadata."
977,18940,1,10.349,0.412,0.21114,0.21099,sdss_void_filament_crossmatch_v0.1_local_generated_2026-06-30,SDSS void catalog 2014.06.18 plus Tempel/Bisous SDSS filament catalog J/MNRAS/438/3465,sdss_nonvoid,not_void,outside_filament_catalog_redshift,25472,dr10lowz2,973.8639769317771,28.47,34.20667288134096,,,,derived_crossmatch,"Derived void+filament cross-match; preliminary, not official Pantheon+ metadata."
978,1257366,10,53.8996,-26.9693,0.21134,0.21137,sdss_void_filament_crossmatch_v0.1_local_generated_2026-06-30,SDSS void catalog 2014.06.18 plus Tempel/Bisous SDSS filament catalog J/MNRAS/438/3465,sdss_nonvoid,not_void,outside_filament_catalog_redshift,30059,lrgdim,711.5185287690651,25.88,27.49298797407516,,,,derived_crossmatch,"Derived void+filament cross-match; preliminary, not official Pantheon+ metadata."
979,7847,1,32.4599,-0.0618,0.21174,0.2116,sdss_void_filament_crossmatch_v0.1_local_generated_2026-06-30,SDSS void catalog 2014.06.18 plus Tempel/Bisous SDSS filament catalog J/MNRAS/438/3465,sdss_nonvoid,not_void,outside_filament_catalog_redshift,30059,lrgdim,785.1296145853617,25.88,30.337311228182447,,,,derived_crossmatch,"Derived void+filament cross-match; preliminary, not official Pantheon+ metadata."
980,17811,1,12.8787,-0.9474,0.212,0.21186,sdss_void_filament_crossmatch_v0.1_local_generated_2026-06-30,SDSS void catalog 2014.06.18 plus Tempel/Bisous SDSS filament catalog J/MNRAS/438/3465,sdss_nonvoid,not_void,outside_filament_catalog_redshift,30059,lrgdim,900.4959817692348,25.88,34.795053391392386,,,,derived_crossmatch,"Derived void+filament cross-match; preliminary, not official Pantheon+ metadata."
981,18927,1,46.6825,-0.754,0.21225,0.21214,sdss_void_filament_crossmatch_v0.1_local_generated_2026-06-30,SDSS void catalog 2014.06.18 plus Tempel/Bisous SDSS filament catalog J/MNRAS/438/3465,sdss_nonvoid,not_void,outside_filament_catalog_redshift,30059,lrgdim,692.4420409202165,25.88,26.755874842357674,,,,derived_crossmatch,"Derived void+filament cross-match; preliminary, not official Pantheon+ metadata."
982,13305,1,331.1,0.6912,0.2135,0.21339,sdss_void_filament_crossmatch_v0.1_local_generated_2026-06-30,SDSS void catalog 2014.06.18 plus Tempel/Bisous SDSS filament catalog J/MNRAS/438/3465,sdss_nonvoid,not_void,outside_filament_catalog_redshift,29157,lrgdim,848.2133952735712,34.57,24.53611209932228,,,,derived_crossmatch,"Derived void+filament cross-match; preliminary, not official Pantheon+ metadata."
983,8495,1,335.261,-0.7482,0.21365,0.21353,sdss_void_filament_crossmatch_v0.1_local_generated_2026-06-30,SDSS void catalog 2014.06.18 plus Tempel/Bisous SDSS filament catalog J/MNRAS/438/3465,sdss_nonvoid,not_void,outside_filament_catalog_redshift,29157,lrgdim,876.6425597603406,34.57,25.35847728551752,,,,derived_crossmatch,"Derived void+filament cross-match; preliminary, not official Pantheon+ metadata."
984,6933,1,11.3517,1.0756,0.21398,0.21383,sdss_void_filament_crossmatch_v0.1_local_generated_2026-06-30,SDSS void catalog 2014.06.18 plus Tempel/Bisous SDSS filament catalog J/MNRAS/438/3465,sdss_nonvoid,not_void,outside_filament_catalog_redshift,25472,dr10lowz2,983.4391962943185,28.47,34.542999518592154,,,,derived_crossmatch,"Derived void+filament cross-match; preliminary, not official Pantheon+ metadata."
985,110567,15,52.7131,-26.46,0.2144,0.21442,sdss_void_filament_crossmatch_v0.1_local_generated_2026-06-30,SDSS void catalog 2014.06.18 plus Tempel/Bisous SDSS filament catalog J/MNRAS/438/3465,sdss_nonvoid,not_void,outside_filament_catalog_redshift,30059,lrgdim,723.0125483120747,25.88,27.937115468009072,,,,derived_crossmatch,"Derived void+filament cross-match; preliminary, not official Pantheon+ metadata."
986,1249851,10,55.218,-29.4,0.21507,0.21511,sdss_void_filament_crossmatch_v0.1_local_generated_2026-06-30,SDSS void catalog 2014.06.18 plus Tempel/Bisous SDSS filament catalog J/MNRAS/438/3465,sdss_nonvoid,not_void,outside_filament_catalog_redshift,30059,lrgdim,718.768898313205,25.88,27.7731413567699,,,,derived_crossmatch,"Derived void+filament cross-match; preliminary, not official Pantheon+ metadata."
987,14019,1,316.642,-0.648,0.21521,0.21513,sdss_void_filament_crossmatch_v0.1_local_generated_2026-06-30,SDSS void catalog 2014.06.18 plus Tempel/Bisous SDSS filament catalog J/MNRAS/438/3465,sdss_nonvoid,not_void,outside_filament_catalog_redshift,29157,lrgdim,758.4596591086291,34.57,21.93982236357041,,,,derived_crossmatch,"Derived void+filament cross-match; preliminary, not official Pantheon+ metadata."
988,1316,1,334.864,0.4945,0.21578,0.21566,sdss_void_filament_crossmatch_v0.1_local_generated_2026-06-30,SDSS void catalog 2014.06.18 plus Tempel/Bisous SDSS filament catalog J/MNRAS/438/3465,sdss_nonvoid,not_void,outside_filament_catalog_redshift,29157,lrgdim,876.5724931053995,34.57,25.356450480341323,,,,derived_crossmatch,"Derived void+filament cross-match; preliminary, not official Pantheon+ metadata."
989,100206,15,52.5182,-28.2567,0.2165,0.21653,sdss_void_filament_crossmatch_v0.1_local_generated_2026-06-30,SDSS void catalog 2014.06.18 plus Tempel/Bisous SDSS filament catalog J/MNRAS/438/3465,sdss_nonvoid,not_void,outside_filament_catalog_redshift,30059,lrgdim,733.6029851380783,25.88,28.34632863748371,,,,derived_crossmatch,"Derived void+filament cross-match; preliminary, not official Pantheon+ metadata."
990,17435,1,20.3446,-0.0148,0.21689,0.21674,sdss_void_filament_crossmatch_v0.1_local_generated_2026-06-30,SDSS void catalog 2014.06.18 plus Tempel/Bisous SDSS filament catalog J/MNRAS/438/3465,sdss_nonvoid,not_void,outside_filament_catalog_redshift,30059,lrgdim,869.3276941052535,25.88,33.59071460994024,,,,derived_crossmatch,"Derived void+filament cross-match; preliminary, not official Pantheon+ metadata."
991,7473,1,4.3264,-0.2573,0.21692,0.21677,sdss_void_filament_crossmatch_v0.1_local_generated_2026-06-30,SDSS void catalog 2014.06.18 plus Tempel/Bisous SDSS filament catalog J/MNRAS/438/3465,sdss_nonvoid,not_void,outside_filament_catalog_redshift,25472,dr10lowz2,957.3083981537266,28.47,33.62516326497108,,,,derived_crossmatch,"Derived void+filament cross-match; preliminary, not official Pantheon+ metadata."
992,20364,1,25.7566,-0.9455,0.21742,0.21729,sdss_void_filament_crossmatch_v0.1_local_generated_2026-06-30,SDSS void catalog 2014.06.18 plus Tempel/Bisous SDSS filament catalog J/MNRAS/438/3465,sdss_nonvoid,not_void,outside_filament_catalog_redshift,30059,lrgdim,840.4154579660043,25.88,32.47354938044839,,,,derived_crossmatch,"Derived void+filament cross-match; preliminary, not official Pantheon+ metadata."
993,13641,1,345.219,-0.9811,0.21794,0.21781,sdss_void_filament_crossmatch_v0.1_local_generated_2026-06-30,SDSS void catalog 2014.06.18 plus Tempel/Bisous SDSS filament catalog J/MNRAS/438/3465,sdss_nonvoid,not_void,outside_filament_catalog_redshift,29157,lrgdim,943.1313217204375,34.57,27.28178541279831,,,,derived_crossmatch,"Derived void+filament cross-match; preliminary, not official Pantheon+ metadata."
994,1290816,10,54.1725,-27.84,0.21845,0.21848,sdss_void_filament_crossmatch_v0.1_local_generated_2026-06-30,SDSS void catalog 2014.06.18 plus Tempel/Bisous SDSS filament catalog J/MNRAS/438/3465,sdss_nonvoid,not_void,outside_filament_catalog_redshift,30059,lrgdim,726.6653901652872,25.88,28.078260825552057,,,,derived_crossmatch,"Derived void+filament cross-match; preliminary, not official Pantheon+ metadata."
995,1304678,10,54.8701,-27.6439,0.21881,0.21884,sdss_void_filament_crossmatch_v0.1_local_generated_2026-06-30,SDSS void catalog 2014.06.18 plus Tempel/Bisous SDSS filament catalog J/MNRAS/438/3465,sdss_nonvoid,not_void,outside_filament_catalog_redshift,30059,lrgdim,722.7009163621051,25.88,27.925074047994787,,,,derived_crossmatch,"Derived void+filament cross-match; preliminary, not official Pantheon+ metadata."
996,9467,1,328.951,1.1808,0.21897,0.21885,sdss_void_filament_crossmatch_v0.1_local_generated_2026-06-30,SDSS void catalog 2014.06.18 plus Tempel/Bisous SDSS filament catalog J/MNRAS/438/3465,sdss_nonvoid,not_void,outside_filament_catalog_redshift,29157,lrgdim,845.2329182731416,34.57,24.449896392049222,,,,derived_crossmatch,"Derived void+filament cross-match; preliminary, not official Pantheon+ metadata."
997,5533,1,328.67,0.4134,0.21898,0.21887,sdss_void_filament_crossmatch_v0.1_local_generated_2026-06-30,SDSS void catalog 2014.06.18 plus Tempel/Bisous SDSS filament catalog J/MNRAS/438/3465,sdss_nonvoid,not_void,outside_filament_catalog_redshift,29157,lrgdim,844.974549758924,34.57,24.44242261379589,,,,derived_crossmatch,"Derived void+filament cross-match; preliminary, not official Pantheon+ metadata."
998,1342255,10,40.7435,-0.2674,0.21899,0.21886,sdss_void_filament_crossmatch_v0.1_local_generated_2026-06-30,SDSS void catalog 2014.06.18 plus Tempel/Bisous SDSS filament catalog J/MNRAS/438/3465,sdss_nonvoid,not_void,outside_filament_catalog_redshift,30059,lrgdim,745.88664780386,25.88,28.820967844044052,,,,derived_crossmatch,"Derived void+filament cross-match; preliminary, not official Pantheon+ metadata."
